,サウナ名,イキタイ,サ活,target,男サウナ,男水風呂,女サウナ,女水風呂,男ロウリュ,男オート,男セルフ,男外気浴,男休憩,男イオン,女ロウリュ,女オート,女セルフ,女外気浴,女休憩,女イオン
4554,気仙沼ほっこり湯(9月30日で休業),1,4,対象：男女,90,23,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4556,川湯観光ホテル,2,2,対象：男女,80,10,-,14,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4557,KIKI知床 ナチュラルリゾート,0,1,男性専用,90,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4558,ザ・ブセナテラス,1,4,対象：男女,90,22,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4559,グランドエクシブ浜名湖,0,1,対象：男女,50,22,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4560,グリッサンドゴルフクラブ,0,1,対象：男女,90,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4561,秋田県北部老人福祉総合エリア,3,8,対象：男女,110,12,?,?,ng,ng,ng,ng,ng,ok,-,-,-,-,-,-
4562,ウェルネススクエアー和楽,0,1,対象：男女,90,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4563,ふじ温泉,0,1,対象：男女,60,25,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4566,フィットネスクラブ アトリオドゥーエ武蔵小山,1,13,女性専用,96,19.5,87,-,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng
4567,ホテルニューイタヤ,0,1,対象：男女,90,19,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4568,黒川温泉御処 月洸樹 彩もみぢ,5,1,対象：男女,92,12,?,?,ng,ng,ok,ok,ok,ng,-,-,-,-,-,-
4569,敷島湯,1,3,対象：男女,91,19,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4572,ホテルサンハトヤ,4,0,対象：男女,90,18,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4573,ゲットーサウナ,9,7,対象：男女,98,18,?,?,ok,ng,ok,ok,ok,ng,-,-,-,-,-,-
4575,御嶽温泉,5,4,対象：男女,55,20,?,?,ng,ng,ok,ng,ok,ng,-,-,-,-,-,-
4576,天然温泉 羽二重の湯 ドーミーイン福井,1,2,対象：男女,98,16,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4578,西下仁田温泉 荒船の湯,1,3,対象：男女,58,15,60,23,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ng,ok
4579,武岡温泉,1,2,対象：男女,80,19,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4584,水美温泉会館,0,2,対象：男女,78,19,78,24,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng
4585,望月湯,9,16,対象：男女,102,15,80,15,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4586,金年華三温暖,13,14,男性専用,110,10,60,25,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4589,スポーツクラブ ルネサンス 橋本,1,91,対象：男女,82,22,?,?,ng,ng,ng,ng,ok,ok,-,-,-,-,-,-
4590,東栄温泉,3,0,対象：男女,90,23,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4593,あわづ湯,0,1,対象：男女,70,19,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4595,仙台 カプセルホテル本町,0,1,男性専用,70,14,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4596,道の尾温泉,0,2,対象：男女,60,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4598,東京ベイ舞浜ホテル,0,2,対象：男女,100,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4599,湯沢ニューオータニ,0,1,対象：男女,86,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4603,孫橋湯,0,3,対象：男女,90,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4604,浦臼温泉,0,2,対象：男女,90,10,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4605,ホテルレオパレス札幌,0,4,対象：男女,90,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4606,スパアルパ,1,3,対象：男女,85,17,87,14,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng
4609,伊香保温泉 ホテル木暮,0,1,対象：男女,65,18,65,18,ng,ok,ng,ok,ok,ng,ng,ok,ng,ok,ok,ng
4610,スポーツクラブ ルネサンス 大和,2,19,対象：男女,90,20,?,?,ng,ng,ng,ng,ng,ok,-,-,-,-,-,-
4612,エクシブ琵琶湖,0,3,対象：男女,90,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4615,みきの湯,3,4,対象：男女,86,17,88,17,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4619,ハトヤホテル,2,1,対象：男女,98,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4622,ホテルジャパン下田,0,4,対象：男女,90,22,90,22,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng
4625,銀波荘,1,2,対象：男女,104,18,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4627,東松島市健康増進センターゆぷと,2,2,対象：男女,88,20,80,17,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ok,ok
4629,紀の国湯,6,7,対象：男女,94,28,70,26,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4630,安平町ぬくもりの湯,0,0,対象：男女,80,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4631,ワイズホテル旭川駅前,1,1,対象：男女,90,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4632,ラブロ恋路,0,1,対象：男女,94,19,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4633,有馬グランドホテル 雲海,0,2,対象：男女,95,17,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4638,神津島温泉保養センター,2,1,対象：男女,70,20,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4639,大正湯,0,1,対象：男女,60,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4640,カンデオホテルズ 茅野,2,1,男性専用,90,18,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4642,ホテルノースアイ,0,0,男性専用,98,15,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4647,サンピアスポーツクラブ仙台,0,32,対象：男女,86,18,?,?,ng,ng,ng,ok,ok,ok,-,-,-,-,-,-
4648,ふれーゆ,2,2,男性専用,64,30,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4649,石見温泉霧の湯,0,0,対象：男女,90,16,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4650,古民家村家族湯 天空,7,4,対象：男女,80,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,ng
4651,楠温泉,1,0,対象：男女,50,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4652,温莎桑拏,9,1,対象：男女,88,8,58,16,ng,ok,ok,ng,ok,ng,-,-,-,-,-,-
4655,鈴の湯,1,1,対象：男女,88,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4656,スポーツクラブ ルネサンス 北千住,3,4,対象：男女,85,20,89,19,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ok,ng
4657,汗蒸幕(東大門店)仁寺洞,0,1,対象：男女,50,22,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4658,のとじ荘,16,3,対象：男女,100,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4659,ゆあみランド,2,3,対象：男女,80,17,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4660,コート岡山南,0,1,対象：男女,90,18,?,?,ng,ng,ng,ok,ok,ok,-,-,-,-,-,-
4661,しこつ湖鶴雅リゾートスパ 水の謌,8,5,対象：男女,92,14,40,-,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
4662,浜松トラックステーション,1,1,男性専用,90,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4663,石岡ゴルフ倶楽部 ウエストコース【アコーディア・ゴルフ】,0,1,男性専用,90,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4666,さるふつ憩いの湯,0,1,対象：男女,90,15,90,15,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng
4667,湯パーク松島,5,3,対象：男女,90,18,78,23,ng,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok
4668,亀の湯,0,6,対象：男女,72,20,72,20,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng
4669,wood&Spa や・すまっしぇ,11,6,対象：男女,91,20,90,19,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4671,通潤山荘,1,1,対象：男女,90,15,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4675,ホテル神居岩,0,3,対象：男女,95,10,110,10,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng
4677,びらとり温泉 ゆから,1,2,対象：男女,90,18.5,-,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ng,ng
4678,ロイヤル胎内パークホテル,1,3,対象：男女,106,22,?,?,ng,ok,ng,ok,ok,ng,-,-,-,-,-,-
4679,箱根ランドスコーレプラザホテル,0,1,対象：男女,90,16,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4682,Jomtien Sauna (タイ・パタヤ),1,0,対象：男女,89,17,50,30,ng,ok,ng,ok,ok,ng,-,-,-,-,-,ng
4685,Phachara Suites Sukhumvit (タイ・バンコク),0,0,対象：男女,78,23,-,-,ng,ng,ok,ok,ok,ng,ng,ng,ok,ng,ng,ng
4686,KTK Royal Residence (タイ・パタヤ),0,0,対象：男女,80,24,?,?,ng,ng,ok,ok,ok,ng,-,-,-,-,-,ng
4691,東湯,0,1,対象：男女,91,17,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4692,東豊湯,0,3,対象：男女,96,16,80,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4693,白鶴ヘルス湯,1,1,対象：男女,90,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4694,山と渓流の宿 仙流荘,5,2,対象：男女,90,11,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4695,入野谷,1,1,対象：男女,96,28,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4696,湯の国温泉,1,1,対象：男女,90,17,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4697,岩本湯,2,1,対象：男女,90,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4699,勝山湯,0,2,対象：男女,96,17,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4701,昭和湯,2,0,対象：男女,85,22,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4702,国民宿舎 トムラウシ温泉東大雪荘,10,2,対象：男女,60,12,80,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4703,健康の森プラザホテル  -天然温泉 もりの湯-,5,2,対象：男女,92,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4704,喜都三温暖,3,2,男性専用,115,6,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4705,三重城温泉 海人の湯,4,6,対象：男女,85,16.5,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
